gender|SeniorCitizen|Partner|Dependents|tenure|PhoneService|MultipleLines|InternetService|OnlineSecurity|OnlineBackup|DeviceProtection|TechSupport|StreamingTV|StreamingMovies|Contract|PaperlessBilling|PaymentMethod|MonthlyCharges|TotalCharges|Churn|PaymentMethods|tenures|Contracts|MultipleLiness|Partners|Dependentss|PhoneServices|InternetServices|OnlineSecuritys|OnlineBackups|DeviceProtections|TechSupports|StreamingTVs|StreamingMoviess|PaperlessBillings|churned|SeniorCitizens|MonthlyChargess|TotalChargess
Male|0.0|No|No|23.0|Yes|No|Fiber optic|No|Yes|No|No|Yes|Yes|Month-to-month|No|Mailed check|95.3|2192.9|No|1.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|484.0|1469.0
Male|0.0|No|Yes|1.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|19.85|19.85|No|1.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|1.0|22.0
Male|0.0|Yes|Yes|45.0|Yes|No|DSL|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Mailed check|84.35|3858.05|No|1.0|65.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|194.0|5768.0
Female|0.0|Yes|Yes|39.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Bank transfer (automatic)|19.85|854.8|No|2.0|69.0|1.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|1.0|3477.0
Male|0.0|No|No|5.0|Yes|No|DSL|No|No|Yes|No|Yes|Yes|One year|Yes|Mailed check|70.0|347.4|Yes|1.0|6.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|168.0|3766.0
Male|0.0|Yes|Yes|72.0|Yes|Yes|DSL|Yes|Yes|Yes|Yes|Yes|No|Two year|No|Bank transfer (automatic)|82.3|5815.15|No|2.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|673.0|5176.0
Female|0.0|Yes|Yes|58.0|Yes|Yes|DSL|No|Yes|No|No|Yes|No|Month-to-month|Yes|Bank transfer (automatic)|66.8|3970.4|No|2.0|52.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1167.0|365.0
Female|0.0|No|No|70.0|No|No phone service|DSL|Yes|Yes|Yes|Yes|No|No|Two year|Yes|Bank transfer (automatic)|44.6|3058.15|No|2.0|9.0|1.0|2.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|162.0|2612.0
Male|0.0|Yes|Yes|61.0|Yes|No|Fiber optic|No|Yes|No|Yes|Yes|Yes|One year|Yes|Bank transfer (automatic)|98.45|6145.2|No|2.0|36.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1444.0|1191.0
Male|0.0|No|No|2.0|Yes|No|Fiber optic|No|No|No|No|No|No|Month-to-month|No|Mailed check|70.7|129.2|No|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|146.0|4307.0
Female|0.0|Yes|Yes|46.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Mailed check|24.95|1165.9|No|1.0|37.0|2.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|58.0|3563.0
Female|0.0|No|No|1.0|Yes|Yes|DSL|No|No|No|No|No|No|Month-to-month|Yes|Bank transfer (automatic)|49.95|49.95|Yes|2.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|519.0|296.0
Female|0.0|Yes|No|22.0|Yes|No|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|69.25|1554.0|Yes|0.0|22.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|536.0|5847.0
Female|0.0|No|No|48.0|Yes|No|Fiber optic|Yes|No|Yes|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|102.5|4904.25|No|3.0|60.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1035.0|3484.0
Male|0.0|No|No|64.0|Yes|Yes|DSL|No|Yes|Yes|Yes|Yes|Yes|Two year|No|Credit card (automatic)|86.55|5632.55|No|3.0|30.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|470.0|503.0
Male|0.0|Yes|Yes|72.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Bank transfer (automatic)|24.3|1643.25|No|2.0|1.0|1.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|230.0|1946.0
Female|0.0|Yes|Yes|12.0|Yes|No|DSL|No|No|Yes|No|Yes|No|Month-to-month|Yes|Credit card (automatic)|58.35|740.55|No|3.0|11.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|676.0|982.0
Female|1.0|Yes|No|34.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|No|Yes|Month-to-month|Yes|Electronic check|94.25|3217.55|Yes|0.0|54.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|237.0|4947.0
Female|0.0|Yes|Yes|72.0|Yes|No|DSL|Yes|Yes|Yes|No|No|Yes|Two year|No|Credit card (automatic)|68.75|4888.2|No|3.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|360.0|4667.0
Male|0.0|Yes|No|29.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|No|No|Month-to-month|Yes|Electronic check|85.8|2440.25|No|0.0|42.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|328.0|295.0
Male|0.0|Yes|Yes|33.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Credit card (automatic)|20.1|620.55|No|3.0|62.0|2.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|13.0|292.0
Female|0.0|No|No|1.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|20.35|20.35|No|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|12.0|31.0
Female|0.0|Yes|Yes|62.0|Yes|Yes|Fiber optic|No|Yes|Yes|Yes|Yes|Yes|One year|Yes|Electronic check|110.8|6840.95|No|0.0|46.0|2.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|346.0|3902.0
Male|0.0|Yes|No|41.0|Yes|Yes|DSL|No|No|Yes|No|Yes|Yes|One year|Yes|Electronic check|73.0|3001.2|Yes|0.0|44.0|2.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|455.0|4436.0
Female|0.0|No|No|64.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|Yes|One year|Yes|Credit card (automatic)|100.05|6254.2|Yes|3.0|30.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|113.0|6112.0
Female|0.0|No|No|4.0|Yes|No|Fiber optic|No|No|Yes|No|No|Yes|Month-to-month|Yes|Credit card (automatic)|82.85|319.6|No|3.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|587.0|1195.0
Female|0.0|No|No|24.0|Yes|Yes|Fiber optic|Yes|No|No|Yes|No|No|Month-to-month|Yes|Electronic check|84.35|1938.05|No|0.0|21.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|194.0|1738.0
Female|0.0|Yes|Yes|14.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Mailed check|19.55|294.5|No|1.0|35.0|2.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|8.0|1325.0
Male|0.0|No|Yes|3.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|19.95|58.3|No|1.0|3.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|2.0|4911.0
Female|1.0|No|No|4.0|Yes|No|Fiber optic|No|Yes|Yes|No|Yes|Yes|Month-to-month|Yes|Credit card (automatic)|99.8|442.85|Yes|3.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|249.0|5385.0
Female|0.0|No|Yes|18.0|No|No phone service|DSL|No|No|No|No|No|Yes|Month-to-month|Yes|Electronic check|35.0|553.0|Yes|0.0|19.0|0.0|2.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|677.0|251.0
Male|0.0|No|No|8.0|Yes|No|DSL|No|No|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|66.25|546.45|No|0.0|8.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|464.0|1847.0
Female|0.0|No|No|35.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Bank transfer (automatic)|23.3|797.1|No|2.0|24.0|1.0|1.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|1115.0|5159.0
Female|0.0|No|No|1.0|Yes|Yes|Fiber optic|No|No|No|No|No|No|Month-to-month|No|Electronic check|76.0|76.0|Yes|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|460.0|2526.0
Male|0.0|No|Yes|66.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Credit card (automatic)|25.3|1673.8|No|3.0|23.0|1.0|1.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|112.0|1680.0
Male|0.0|No|Yes|8.0|No|No phone service|DSL|Yes|No|No|Yes|No|Yes|Two year|Yes|Mailed check|44.55|343.45|No|1.0|8.0|1.0|2.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|275.0|173.0
Female|0.0|Yes|No|71.0|Yes|Yes|Fiber optic|Yes|No|Yes|No|Yes|Yes|One year|Yes|Credit card (automatic)|104.1|7412.25|No|3.0|5.0|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|179.0|3350.0
Female|0.0|Yes|Yes|43.0|Yes|Yes|Fiber optic|No|No|Yes|No|No|Yes|Month-to-month|Yes|Bank transfer (automatic)|92.55|4039.0|No|2.0|57.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|600.0|6062.0
Female|1.0|No|No|2.0|Yes|Yes|Fiber optic|No|No|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|93.85|170.85|Yes|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|175.0|4783.0
Male|1.0|No|No|29.0|Yes|No|Fiber optic|No|Yes|Yes|No|Yes|Yes|Month-to-month|Yes|Bank transfer (automatic)|101.45|2948.6|No|2.0|42.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|1191.0|2292.0
Female|0.0|Yes|No|15.0|Yes|No|Fiber optic|No|No|Yes|No|Yes|No|Month-to-month|Yes|Electronic check|84.3|1308.4|Yes|0.0|16.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|56.0|5963.0
Male|0.0|Yes|Yes|65.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|No|Two year|No|Credit card (automatic)|94.55|6078.75|No|3.0|34.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|303.0|4546.0
Male|0.0|No|No|35.0|Yes|Yes|Fiber optic|No|No|Yes|Yes|Yes|No|Month-to-month|No|Electronic check|95.5|3418.2|No|0.0|24.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|183.0|188.0
Male|0.0|No|No|64.0|Yes|No|Fiber optic|Yes|Yes|No|No|Yes|Yes|One year|Yes|Credit card (automatic)|100.3|6603.8|No|3.0|30.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|116.0|2468.0
Female|0.0|Yes|Yes|58.0|No|No phone service|DSL|No|No|Yes|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|55.5|3166.9|No|3.0|52.0|1.0|2.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|475.0|6182.0
Female|1.0|No|No|18.0|Yes|No|DSL|No|Yes|No|No|No|No|Month-to-month|Yes|Credit card (automatic)|49.85|865.75|No|3.0|19.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|114.0|3737.0
Male|0.0|Yes|Yes|67.0|Yes|Yes|Fiber optic|No|Yes|No|No|No|Yes|Month-to-month|Yes|Bank transfer (automatic)|89.55|6373.1|No|2.0|18.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|52.0|1635.0
Male|0.0|Yes|Yes|63.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Mailed check|19.15|1177.05|No|1.0|39.0|1.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|75.0|558.0
Female|0.0|Yes|No|60.0|Yes|Yes|Fiber optic|No|Yes|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|99.8|5985.75|No|0.0|33.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|249.0|3044.0
Male|1.0|No|No|9.0|Yes|Yes|Fiber optic|No|No|No|No|No|Yes|Month-to-month|Yes|Credit card (automatic)|84.4|732.5|Yes|3.0|10.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|184.0|2538.0
Female|0.0|Yes|Yes|70.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|113.05|7869.05|No|3.0|9.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1459.0|3367.0
Male|0.0|Yes|No|15.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|101.1|1504.05|Yes|0.0|16.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|330.0|389.0
Female|0.0|No|Yes|48.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Mailed check|19.95|936.7|No|1.0|60.0|2.0|0.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|2.0|6160.0
Male|0.0|Yes|No|12.0|Yes|No|DSL|No|No|Yes|Yes|Yes|Yes|Month-to-month|Yes|Electronic check|74.15|741.4|No|0.0|11.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|419.0|2667.0
Male|1.0|Yes|No|71.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|No|One year|Yes|Electronic check|92.0|6585.2|No|0.0|5.0|2.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|454.0|745.0
Male|1.0|No|No|44.0|Yes|No|Fiber optic|No|No|Yes|No|No|No|Month-to-month|No|Electronic check|73.85|3122.4|No|0.0|70.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|109.0|5820.0
Male|0.0|No|No|1.0|Yes|Yes|DSL|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|50.45|50.45|Yes|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|657.0|59.0
Male|0.0|Yes|Yes|45.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|24.45|1088.25|No|1.0|65.0|1.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|39.0|6140.0
Female|0.0|No|No|23.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Credit card (automatic)|24.8|615.35|No|3.0|26.0|2.0|1.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|36.0|3213.0
Female|0.0|Yes|No|43.0|Yes|Yes|DSL|No|No|No|Yes|Yes|No|One year|Yes|Bank transfer (automatic)|64.85|2908.2|No|2.0|57.0|2.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|647.0|1527.0
Male|0.0|No|No|35.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|20.75|739.9|No|2.0|24.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|31.0|593.0
Male|0.0|Yes|No|9.0|Yes|No|DSL|Yes|Yes|No|Yes|Yes|No|Month-to-month|Yes|Mailed check|68.95|593.85|No|1.0|10.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|359.0|3438.0
Male|0.0|No|No|12.0|Yes|Yes|Fiber optic|No|No|No|Yes|Yes|Yes|Month-to-month|Yes|Mailed check|99.95|1132.75|Yes|1.0|11.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|382.0|1017.0
Female|1.0|Yes|No|65.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|No|Yes|Yes|Month-to-month|Yes|Credit card (automatic)|109.4|7227.45|No|3.0|34.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|675.0|6393.0
Female|0.0|No|No|2.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|No|Month-to-month|Yes|Electronic check|91.4|193.6|Yes|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|1121.0|141.0
Male|0.0|No|No|27.0|Yes|Yes|DSL|No|No|No|No|No|No|Month-to-month|No|Mailed check|49.0|1291.35|No|1.0|41.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|863.0|6299.0
Female|0.0|No|No|40.0|Yes|No|DSL|No|No|Yes|No|No|No|One year|Yes|Mailed check|50.25|2023.55|No|1.0|61.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|361.0|5393.0
Female|1.0|No|No|5.0|Yes|No|Fiber optic|No|No|Yes|No|No|No|Month-to-month|Yes|Credit card (automatic)|75.55|349.65|Yes|3.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|169.0|4677.0
Male|0.0|Yes|Yes|8.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Credit card (automatic)|19.9|153.95|No|3.0|8.0|2.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|3.0|1603.0
Female|1.0|Yes|No|58.0|Yes|Yes|Fiber optic|No|Yes|No|No|Yes|Yes|One year|Yes|Bank transfer (automatic)|97.8|5458.8|No|2.0|52.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|1124.0|1551.0
Female|0.0|Yes|Yes|52.0|Yes|No|Fiber optic|Yes|No|Yes|No|Yes|Yes|One year|No|Electronic check|100.3|5244.45|No|0.0|29.0|2.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|116.0|651.0
Male|0.0|Yes|No|3.0|Yes|No|DSL|No|No|Yes|Yes|No|No|Month-to-month|Yes|Mailed check|55.8|154.55|No|1.0|3.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|149.0|2702.0
Male|0.0|No|Yes|41.0|Yes|No|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Electronic check|111.15|4507.15|No|0.0|44.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|913.0|6183.0
Male|0.0|No|No|20.0|Yes|Yes|Fiber optic|No|No|No|Yes|Yes|Yes|Month-to-month|Yes|Mailed check|98.55|2031.95|No|1.0|43.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|715.0|4773.0
Male|0.0|No|Yes|1.0|Yes|Yes|DSL|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|50.05|50.05|No|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|225.0|950.0
Male|0.0|No|Yes|4.0|Yes|Yes|Fiber optic|No|No|No|Yes|No|No|Month-to-month|No|Credit card (automatic)|80.8|332.45|Yes|3.0|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|188.0|4298.0
Male|0.0|No|No|23.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Electronic check|20.85|473.9|No|0.0|26.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|38.0|5433.0
Female|1.0|No|No|6.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|19.5|106.8|No|2.0|13.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|1.0|16.0|4414.0
Male|0.0|Yes|Yes|8.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Mailed check|19.35|152.6|No|1.0|8.0|0.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|24.0|5448.0
Male|0.0|No|No|18.0|Yes|Yes|DSL|Yes|No|Yes|No|Yes|No|Month-to-month|No|Mailed check|69.5|1199.4|No|1.0|19.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|82.0|5292.0
Male|1.0|No|No|52.0|No|No phone service|DSL|Yes|No|No|No|Yes|Yes|Month-to-month|Yes|Credit card (automatic)|48.8|2555.05|No|3.0|29.0|0.0|2.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|161.0|2862.0
Male|0.0|No|No|31.0|Yes|No|Fiber optic|No|Yes|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|94.5|2979.2|No|0.0|59.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|532.0|383.0
Male|0.0|Yes|Yes|29.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Mailed check|20.65|654.85|No|1.0|42.0|0.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|26.0|259.0
Female|0.0|Yes|No|36.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Yes|Two year|Yes|Credit card (automatic)|106.05|3834.4|No|3.0|71.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|458.0|5032.0
Female|0.0|Yes|No|16.0|Yes|Yes|Fiber optic|No|Yes|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|100.0|1534.75|Yes|0.0|27.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|324.0|458.0
Male|0.0|Yes|No|42.0|Yes|Yes|Fiber optic|No|No|Yes|Yes|Yes|Yes|One year|Yes|Electronic check|108.3|4586.15|No|0.0|58.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1140.0|843.0
Male|0.0|No|No|1.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Electronic check|20.55|20.55|Yes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|1.0|0.0|23.0|55.0
Female|0.0|No|No|60.0|Yes|No|Fiber optic|No|Yes|Yes|No|Yes|Yes|Two year|Yes|Electronic check|99.65|5941.05|No|0.0|33.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|136.0|979.0
Male|0.0|No|No|5.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|No|No|Month-to-month|Yes|Electronic check|85.3|424.15|Yes|0.0|6.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|63.0|1891.0
